"","entity_id","phenotype_person","notes","meta_data","meta_type","phenotype_id.1","trait_id.1","phenotype_value.1","phenotype_date.1","sampling_datetime.1","sampling_time.1","sampling_date.1","phenotype_id","trait_id","phenotype_value","phenotype_date","sampling_datetime","sampling_time","sampling_date"
"384","17-AYN3-MP-T-0130","allan_fritz",NA,NA,NA,1860332,"GRWT",3010,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860928,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"385","17-AYN3-MP-T-0131","allan_fritz",NA,NA,NA,1860333,"GRWT",2991,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860929,"MOIST",8.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"386","17-AYN3-MP-T-0132","allan_fritz",NA,NA,NA,1860334,"GRWT",3238,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860930,"MOIST",9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"387","17-AYN3-MP-T-0133","allan_fritz",NA,NA,NA,1860335,"GRWT",2725,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860931,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"388","17-AYN3-MP-T-0134","allan_fritz",NA,NA,NA,1860336,"GRWT",3280,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860932,"MOIST",8.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"389","17-AYN3-MP-T-0135","allan_fritz",NA,NA,NA,1860337,"GRWT",2432,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860933,"MOIST",7.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"390","17-AYN3-MP-T-0136","allan_fritz",NA,NA,NA,1860338,"GRWT",3227,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860934,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"391","17-AYN3-MP-T-0137","allan_fritz",NA,NA,NA,1860339,"GRWT",3567,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860935,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"392","17-AYN3-MP-T-0138","allan_fritz",NA,NA,NA,1860340,"GRWT",2980,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860936,"MOIST",7.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"393","17-AYN3-MP-T-0139","allan_fritz",NA,NA,NA,1860341,"GRWT",3421,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860937,"MOIST",9.2,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"394","17-AYN3-MP-T-0140","allan_fritz",NA,NA,NA,1860342,"GRWT",3241,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860938,"MOIST",9.1,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"395","17-AYN3-MP-T-0201","allan_fritz",NA,NA,NA,1860343,"GRWT",2734,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860939,"MOIST",8.9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"396","17-AYN3-MP-T-0202","allan_fritz",NA,NA,NA,1860344,"GRWT",2917,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860940,"MOIST",9.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"397","17-AYN3-MP-T-0203","allan_fritz",NA,NA,NA,1860345,"GRWT",3146,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860941,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"398","17-AYN3-MP-T-0204","allan_fritz",NA,NA,NA,1860346,"GRWT",3083,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860942,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"399","17-AYN3-MP-T-0205","allan_fritz",NA,NA,NA,1860347,"GRWT",3154,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860943,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"400","17-AYN3-MP-T-0206","allan_fritz",NA,NA,NA,1860348,"GRWT",2734,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860944,"MOIST",8.2,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"401","17-AYN3-MP-T-0207","allan_fritz",NA,NA,NA,1860349,"GRWT",3284,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860945,"MOIST",8.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"402","17-AYN3-MP-T-0208","allan_fritz",NA,NA,NA,1860350,"GRWT",3082,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860946,"MOIST",8.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"403","17-AYN3-MP-T-0209","allan_fritz",NA,NA,NA,1860351,"GRWT",3398,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860947,"MOIST",9.4,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"404","17-AYN3-MP-T-0210","allan_fritz",NA,NA,NA,1860352,"GRWT",3716,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860948,"MOIST",9.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"405","17-AYN3-MP-T-0211","allan_fritz",NA,NA,NA,1860353,"GRWT",2932,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860949,"MOIST",8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"406","17-AYN3-MP-T-0212","allan_fritz",NA,NA,NA,1860354,"GRWT",2928,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860950,"MOIST",8.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"407","17-AYN3-MP-T-0213","allan_fritz",NA,NA,NA,1860355,"GRWT",2347,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860951,"MOIST",8.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"408","17-AYN3-MP-T-0214","allan_fritz",NA,NA,NA,1860356,"GRWT",2908,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860952,"MOIST",7.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"409","17-AYN3-MP-T-0215","allan_fritz",NA,NA,NA,1860357,"GRWT",3365,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860953,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"410","17-AYN3-MP-T-0216","allan_fritz",NA,NA,NA,1860358,"GRWT",3489,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860954,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"411","17-AYN3-MP-T-0217","allan_fritz",NA,NA,NA,1860359,"GRWT",3030,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860955,"MOIST",7.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"412","17-AYN3-MP-T-0218","allan_fritz",NA,NA,NA,1860360,"GRWT",3418,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860956,"MOIST",9.1,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"413","17-AYN3-MP-T-0219","allan_fritz",NA,NA,NA,1860361,"GRWT",3187,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860957,"MOIST",8.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"414","17-AYN3-MP-T-0220","allan_fritz",NA,NA,NA,1860362,"GRWT",2456,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860958,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"415","17-AYN3-MP-T-0221","allan_fritz",NA,NA,NA,1860363,"GRWT",2112,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860959,"MOIST",9.4,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"416","17-AYN3-MP-T-0222","allan_fritz",NA,NA,NA,1860364,"GRWT",3194,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860960,"MOIST",8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"417","17-AYN3-MP-T-0223","allan_fritz",NA,NA,NA,1860365,"GRWT",3508,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860961,"MOIST",8.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"418","17-AYN3-MP-T-0224","allan_fritz",NA,NA,NA,1860366,"GRWT",3071,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860962,"MOIST",7.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"419","17-AYN3-MP-T-0225","allan_fritz",NA,NA,NA,1860367,"GRWT",3223,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860963,"MOIST",8.1,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"420","17-AYN3-MP-T-0226","allan_fritz",NA,NA,NA,1860368,"GRWT",3408,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860964,"MOIST",8.4,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"421","17-AYN3-MP-T-0227","allan_fritz",NA,NA,NA,1860369,"GRWT",3037,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860965,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"422","17-AYN3-MP-T-0228","allan_fritz",NA,NA,NA,1860370,"GRWT",2933,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860966,"MOIST",8.9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"423","17-AYN3-MP-T-0229","allan_fritz",NA,NA,NA,1860371,"GRWT",3194,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860967,"MOIST",9.9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"424","17-AYN3-MP-T-0230","allan_fritz",NA,NA,NA,1860372,"GRWT",3374,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860968,"MOIST",7.9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"425","17-AYN3-MP-T-0231","allan_fritz",NA,NA,NA,1860373,"GRWT",3672,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860969,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"426","17-AYN3-MP-T-0232","allan_fritz",NA,NA,NA,1860374,"GRWT",3165,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860970,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"427","17-AYN3-MP-T-0233","allan_fritz",NA,NA,NA,1860375,"GRWT",3228,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860971,"MOIST",9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"428","17-AYN3-MP-T-0234","allan_fritz",NA,NA,NA,1860376,"GRWT",2925,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860972,"MOIST",8.1,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"429","17-AYN3-MP-T-0235","allan_fritz",NA,NA,NA,1860377,"GRWT",3077,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860973,"MOIST",7.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"430","17-AYN3-MP-T-0236","allan_fritz",NA,NA,NA,1860378,"GRWT",3192,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860974,"MOIST",8.1,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"431","17-AYN3-MP-T-0237","allan_fritz",NA,NA,NA,1860379,"GRWT",3048,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860975,"MOIST",7.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"432","17-AYN3-MP-T-0238","allan_fritz",NA,NA,NA,1860380,"GRWT",3091,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860976,"MOIST",9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"433","17-AYN3-MP-T-0239","allan_fritz",NA,NA,NA,1860381,"GRWT",2192,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860977,"MOIST",9.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"434","17-AYN3-MP-T-0240","allan_fritz",NA,NA,NA,1860382,"GRWT",2982,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860978,"MOIST",8.4,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"435","17-AYN3-MP-U-0101","allan_fritz",NA,NA,NA,1860223,"GRWT",3090,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860819,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"436","17-AYN3-MP-U-0102","allan_fritz",NA,NA,NA,1860224,"GRWT",2797,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860820,"MOIST",7.1,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"437","17-AYN3-MP-U-0103","allan_fritz",NA,NA,NA,1860225,"GRWT",3390,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860821,"MOIST",8.2,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"438","17-AYN3-MP-U-0104","allan_fritz",NA,NA,NA,1860226,"GRWT",2342,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860822,"MOIST",9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"439","17-AYN3-MP-U-0105","allan_fritz",NA,NA,NA,1860227,"GRWT",3060,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860823,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"440","17-AYN3-MP-U-0106","allan_fritz",NA,NA,NA,1860228,"GRWT",2925,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860824,"MOIST",7.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"441","17-AYN3-MP-U-0107","allan_fritz",NA,NA,NA,1860229,"GRWT",2560,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860825,"MOIST",8.9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"442","17-AYN3-MP-U-0108","allan_fritz",NA,NA,NA,1860230,"GRWT",3292,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860826,"MOIST",9.1,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"443","17-AYN3-MP-U-0109","allan_fritz",NA,NA,NA,1860231,"GRWT",2632,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860827,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"444","17-AYN3-MP-U-0110","allan_fritz",NA,NA,NA,1860232,"GRWT",2822,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860828,"MOIST",8.4,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"445","17-AYN3-MP-U-0111","allan_fritz",NA,NA,NA,1860233,"GRWT",2860,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860829,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"446","17-AYN3-MP-U-0112","allan_fritz",NA,NA,NA,1860234,"GRWT",3091,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860830,"MOIST",9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"447","17-AYN3-MP-U-0113","allan_fritz",NA,NA,NA,1860235,"GRWT",2790,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860831,"MOIST",8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"448","17-AYN3-MP-U-0114","allan_fritz",NA,NA,NA,1860236,"GRWT",3587,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860832,"MOIST",9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"449","17-AYN3-MP-U-0115","allan_fritz",NA,NA,NA,1860237,"GRWT",3188,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860833,"MOIST",8.4,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"450","17-AYN3-MP-U-0116","allan_fritz",NA,NA,NA,1860238,"GRWT",3136,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860834,"MOIST",7.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"451","17-AYN3-MP-U-0117","allan_fritz",NA,NA,NA,1860239,"GRWT",3309,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860835,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"452","17-AYN3-MP-U-0118","allan_fritz",NA,NA,NA,1860240,"GRWT",3021,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860836,"MOIST",8.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"453","17-AYN3-MP-U-0119","allan_fritz",NA,NA,NA,1860241,"GRWT",3256,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860837,"MOIST",6.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"454","17-AYN3-MP-U-0120","allan_fritz",NA,NA,NA,1860242,"GRWT",3153,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860838,"MOIST",9.2,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"455","17-AYN3-MP-U-0121","allan_fritz",NA,NA,NA,1860243,"GRWT",3066,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860839,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"456","17-AYN3-MP-U-0122","allan_fritz",NA,NA,NA,1860244,"GRWT",3350,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860840,"MOIST",8.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"457","17-AYN3-MP-U-0123","allan_fritz",NA,NA,NA,1860245,"GRWT",3145,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860841,"MOIST",8.1,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"458","17-AYN3-MP-U-0124","allan_fritz",NA,NA,NA,1860246,"GRWT",3430,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860842,"MOIST",8.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"459","17-AYN3-MP-U-0125","allan_fritz",NA,NA,NA,1860247,"GRWT",2967,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860843,"MOIST",7.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"460","17-AYN3-MP-U-0126","allan_fritz",NA,NA,NA,1860248,"GRWT",2358,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860844,"MOIST",9.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"461","17-AYN3-MP-U-0127","allan_fritz",NA,NA,NA,1860249,"GRWT",3093,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860845,"MOIST",8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"462","17-AYN3-MP-U-0128","allan_fritz",NA,NA,NA,1860250,"GRWT",3337,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860846,"MOIST",9.2,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"463","17-AYN3-MP-U-0129","allan_fritz",NA,NA,NA,1860251,"GRWT",3201,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860847,"MOIST",8.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"464","17-AYN3-MP-U-0130","allan_fritz",NA,NA,NA,1860252,"GRWT",3083,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860848,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"465","17-AYN3-MP-U-0131","allan_fritz",NA,NA,NA,1860253,"GRWT",2871,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860849,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"466","17-AYN3-MP-U-0132","allan_fritz",NA,NA,NA,1860254,"GRWT",3576,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860850,"MOIST",9.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"467","17-AYN3-MP-U-0133","allan_fritz",NA,NA,NA,1860255,"GRWT",2631,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860851,"MOIST",8.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"468","17-AYN3-MP-U-0134","allan_fritz",NA,NA,NA,1860256,"GRWT",3390,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860852,"MOIST",8.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"469","17-AYN3-MP-U-0135","allan_fritz",NA,NA,NA,1860257,"GRWT",2897,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860853,"MOIST",7.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"470","17-AYN3-MP-U-0136","allan_fritz",NA,NA,NA,1860258,"GRWT",2921,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860854,"MOIST",8.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"471","17-AYN3-MP-U-0137","allan_fritz",NA,NA,NA,1860259,"GRWT",3453,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860855,"MOIST",8.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"472","17-AYN3-MP-U-0138","allan_fritz",NA,NA,NA,1860260,"GRWT",3006,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860856,"MOIST",7.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"473","17-AYN3-MP-U-0139","allan_fritz",NA,NA,NA,1860261,"GRWT",3194,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860857,"MOIST",9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"474","17-AYN3-MP-U-0140","allan_fritz",NA,NA,NA,1860262,"GRWT",3328,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860858,"MOIST",8.9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"475","17-AYN3-MP-U-0201","allan_fritz",NA,NA,NA,1860263,"GRWT",2807,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860859,"MOIST",8.4,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"476","17-AYN3-MP-U-0202","allan_fritz",NA,NA,NA,1860264,"GRWT",3087,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860860,"MOIST",9.2,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"477","17-AYN3-MP-U-0203","allan_fritz",NA,NA,NA,1860265,"GRWT",3150,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860861,"MOIST",8.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"478","17-AYN3-MP-U-0204","allan_fritz",NA,NA,NA,1860266,"GRWT",2819,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860862,"MOIST",8.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"479","17-AYN3-MP-U-0205","allan_fritz",NA,NA,NA,1860267,"GRWT",3383,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860863,"MOIST",8.2,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"480","17-AYN3-MP-U-0206","allan_fritz",NA,NA,NA,1860268,"GRWT",2772,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860864,"MOIST",7.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"481","17-AYN3-MP-U-0207","allan_fritz",NA,NA,NA,1860269,"GRWT",3308,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860865,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"482","17-AYN3-MP-U-0208","allan_fritz",NA,NA,NA,1860270,"GRWT",3065,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860866,"MOIST",8.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"483","17-AYN3-MP-U-0209","allan_fritz",NA,NA,NA,1860271,"GRWT",3287,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860867,"MOIST",9.3,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"484","17-AYN3-MP-U-0210","allan_fritz",NA,NA,NA,1860272,"GRWT",2836,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860868,"MOIST",9.2,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"485","17-AYN3-MP-U-0211","allan_fritz",NA,NA,NA,1860273,"GRWT",2559,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860869,"MOIST",7.8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"486","17-AYN3-MP-U-0212","allan_fritz",NA,NA,NA,1860274,"GRWT",2788,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860870,"MOIST",8.9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"487","17-AYN3-MP-U-0213","allan_fritz",NA,NA,NA,1860275,"GRWT",3019,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860871,"MOIST",9,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"488","17-AYN3-MP-U-0214","allan_fritz",NA,NA,NA,1860276,"GRWT",2535,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860872,"MOIST",8,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"489","17-AYN3-MP-U-0215","allan_fritz",NA,NA,NA,1860277,"GRWT",3060,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860873,"MOIST",8.5,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"490","17-AYN3-MP-U-0216","allan_fritz",NA,NA,NA,1860278,"GRWT",3390,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860874,"MOIST",8.7,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
"491","17-AYN3-MP-U-0217","allan_fritz",NA,NA,NA,1860279,"GRWT",2925,"2017-06-20","2017-06-20 0:00","0:00:00","2017-06-20",1860875,"MOIST",7.6,"2017-06-20","2017-06-20 00:00:00","00:00:00","2017-06-20"
